date,neutral,rank_home,total_points_home,rank_change_home,rank_away,total_points_away,rank_change_away,winner,home_goals_avg,away_goals_avg,home_win_avg,away_win_avg,home_last_wins,away_last_wins,home_team_encoded,away_team_encoded,confederation_home_encoded,confederation_away_encoded,tournament_encoded
2012-06-18,True,8.0,1053.0,0.0,1.0,1456.0,0.0,1,2.142857142857143,2.5714285714285716,0.7142857142857143,0.7142857142857143,0,1,47,170,5,5,78
2006-09-03,True,3.0,1479.0,0.0,1.0,1649.0,0.0,1,2.5714285714285716,2.142857142857143,0.7142857142857143,0.8571428571428571,2,3,8,27,3,3,42
2002-04-17,False,68.0,528.0,0.0,88.0,464.0,2.0,1,1.2857142857142858,1.5714285714285714,0.2857142857142857,0.5714285714285714,0,0,83,18,5,5,42
2008-10-11,False,115.0,296.0,0.0,100.0,355.0,-3.0,1,0.42857142857142855,1.5714285714285714,0.2857142857142857,0.42857142857142855,3,2,26,124,1,1,40
2009-01-11,True,110.0,320.0,-3.0,48.0,600.0,-4.0,1,1.2857142857142858,2.142857142857143,0.14285714285714285,0.7142857142857143,1,4,191,156,0,0,45
2003-07-08,True,85.0,469.0,3.0,65.0,529.0,7.0,1,1.1428571428571428,1.5714285714285714,0.5714285714285714,0.42857142857142855,2,2,57,76,2,2,42
2005-02-25,False,70.0,553.0,2.0,27.0,666.0,0.0,1,1.5714285714285714,2.0,0.7142857142857143,0.7142857142857143,3,2,76,46,2,2,81
2004-07-04,False,22.0,661.0,2.0,35.0,627.0,1.0,1,2.142857142857143,1.0,0.8571428571428571,0.5714285714285714,0,1,147,73,5,5,78
2008-10-11,False,199.0,4.0,1.0,60.0,521.0,-7.0,1,0.14285714285714285,1.2857142857142858,0.0,0.2857142857142857,0,2,155,163,5,5,40
2016-06-12,True,7.0,1257.0,0.0,48.0,623.0,2.0,1,2.7142857142857144,1.1428571428571428,0.7142857142857143,0.42857142857142855,5,0,27,144,3,3,30
2019-03-24,True,105.0,1217.0,1.0,74.0,1325.0,2.0,1,2.0,1.8571428571428572,0.5714285714285714,0.5714285714285714,0,0,105,167,1,1,7
2021-07-03,True,40.0,1458.81,0.0,10.0,1631.55,0.0,1,1.8571428571428572,3.2857142857142856,0.5714285714285714,0.7142857142857143,2,2,50,51,5,5,78
2008-08-20,True,23.0,816.0,0.0,56.0,542.0,-4.0,1,1.4285714285714286,1.4285714285714286,0.5714285714285714,0.2857142857142857,3,1,42,55,3,3,42
2010-11-17,False,6.0,1250.0,0.0,21.0,852.0,3.0,1,2.2857142857142856,1.1428571428571428,0.8571428571428571,0.42857142857142855,0,2,58,66,5,5,42
2017-07-23,False,81.0,425.0,-23.0,150.0,172.0,-1.0,1,0.8571428571428571,1.0,0.42857142857142855,0.2857142857142857,3,0,116,104,1,1,8
2005-03-26,False,29.0,656.0,1.0,7.0,750.0,1.0,1,2.2857142857142856,2.142857142857143,0.7142857142857143,0.8571428571428571,0,1,151,128,5,5,40
2008-08-20,False,51.0,578.0,-3.0,86.0,393.0,-3.0,1,2.0,0.8571428571428571,0.7142857142857143,0.2857142857142857,0,0,198,69,5,5,42
2011-09-02,False,63.0,522.0,6.0,84.0,388.0,0.0,1,1.0,1.0,0.5714285714285714,0.2857142857142857,0,1,69,101,5,5,79
2012-04-25,False,82.0,419.0,-4.0,25.0,803.0,0.0,1,2.2857142857142856,1.2857142857142858,0.7142857142857143,0.5714285714285714,0,2,76,143,2,3,42
2008-03-25,True,74.0,416.0,0.0,48.0,611.0,1.0,1,1.8571428571428572,2.5714285714285716,0.5714285714285714,0.5714285714285714,0,1,183,77,1,1,42
2019-09-09,False,48.0,1433.0,3.0,1.0,1746.0,0.0,1,1.7142857142857142,2.7142857142857144,0.5714285714285714,0.8571428571428571,0,5,157,19,5,5,79
2000-03-19,True,201.0,7.0,0.0,145.0,187.0,-10.0,1,0.0,2.0,0.0,1.0,0,1,122,54,2,2,40
2001-07-22,True,31.0,619.0,-4.0,13.0,687.0,-2.0,1,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.2857142857142857,0,1,40,118,3,2,30
2011-11-11,False,120.0,259.0,34.0,51.0,581.0,-1.0,1,0.7142857142857143,1.1428571428571428,0.14285714285714285,0.5714285714285714,0,0,49,157,5,5,42
2015-06-13,False,84.0,383.0,7.0,7.0,1229.0,0.0,1,0.5714285714285714,0.8571428571428571,0.0,0.5714285714285714,0,2,9,147,5,5,79
2002-03-27,False,33.0,630.0,-3.0,38.0,622.0,0.0,1,2.7142857142857144,1.1428571428571428,0.8571428571428571,0.7142857142857143,0,0,146,93,5,0,42
2000-08-16,False,52.0,529.0,5.0,28.0,596.0,0.0,1,1.8,1.0,0.6,0.5,0,0,30,19,5,5,42
2014-11-15,False,62.0,512.0,14.0,42.0,632.0,5.0,1,1.4285714285714286,1.2857142857142858,0.5714285714285714,0.2857142857142857,1,0,44,133,1,1,7
2008-06-07,False,100.0,320.0,-4.0,45.0,632.0,-5.0,1,1.8571428571428572,0.8571428571428571,0.5714285714285714,0.5714285714285714,0,0,94,168,0,0,40
2015-10-12,False,87.0,388.0,7.0,12.0,1044.0,-5.0,1,0.7142857142857143,3.142857142857143,0.42857142857142855,0.8571428571428571,0,1,61,175,5,5,79
2016-10-08,False,166.0,141.0,0.0,82.0,421.0,-2.0,1,0.8571428571428571,1.0,0.2857142857142857,0.5714285714285714,0,4,20,81,2,2,42
2019-08-04,True,169.0,989.0,1.0,148.0,1061.0,14.0,1,0.5714285714285714,1.2857142857142858,0.0,0.2857142857142857,0,3,169,32,1,1,9
2001-07-11,True,44.0,582.0,-1.0,35.0,600.0,3.0,1,1.2857142857142858,0.5714285714285714,0.8571428571428571,0.14285714285714285,1,0,55,40,3,3,30
2013-06-17,True,138.0,215.0,3.0,31.0,785.0,3.0,1,0.42857142857142855,2.142857142857143,0.2857142857142857,1.0,0,0,178,133,4,1,29
2021-10-08,False,171.0,963.16,-6.0,64.0,1370.46,-2.0,1,0.7142857142857143,1.5714285714285714,0.14285714285714285,0.5714285714285714,0,5,115,164,5,5,40
2005-07-06,True,25.0,673.0,-3.0,98.0,482.0,3.0,1,1.8571428571428572,0.2857142857142857,0.5714285714285714,0.14285714285714285,0,0,42,141,3,2,43
2013-07-28,False,43.0,642.0,3.0,37.0,689.0,5.0,1,0.8571428571428571,1.2857142857142858,0.42857142857142855,0.2857142857142857,3,2,168,93,0,0,37
2000-08-16,False,4.0,745.0,1.0,41.0,559.0,-1.0,1,2.0,2.25,0.42857142857142855,0.5,0,0,50,164,5,5,42
2011-02-06,True,81.0,411.0,-3.0,71.0,449.0,-1.0,1,1.4285714285714286,2.142857142857143,0.42857142857142855,0.5714285714285714,0,0,119,146,5,5,42
2019-12-02,True,81.0,1304.0,-3.0,67.0,1351.0,-2.0,1,2.0,1.8571428571428572,0.8571428571428571,0.5714285714285714,2,2,138,156,0,0,45
2016-05-31,True,192.0,46.0,0.0,183.0,68.0,1.0,1,0.8571428571428571,2.142857142857143,0.2857142857142857,0.2857142857142857,2,1,165,64,4,4,66
2021-07-03,True,24.0,1514.64,0.0,4.0,1686.78,0.0,1,1.4285714285714286,1.4285714285714286,0.42857142857142855,1.0,1,4,190,58,5,5,78
2017-06-04,False,52.0,647.0,-10.0,30.0,829.0,2.0,1,1.5714285714285714,2.7142857142857144,0.2857142857142857,0.8571428571428571,0,0,121,87,5,0,42
2002-12-16,False,80.0,475.0,2.0,40.0,591.0,0.0,1,0.5714285714285714,1.7142857142857142,0.14285714285714285,0.7142857142857143,0,1,191,56,0,1,42
2011-09-02,False,28.0,791.0,-2.0,60.0,530.0,4.0,1,1.1428571428571428,1.2857142857142858,0.42857142857142855,0.2857142857142857,3,2,192,46,2,2,42
2006-10-07,True,66.0,469.0,16.0,81.0,395.0,0.0,1,1.2857142857142858,1.8571428571428572,0.2857142857142857,0.5714285714285714,2,1,76,81,2,2,42
2021-11-11,False,38.0,1461.28,3.0,21.0,1546.26,-2.0,1,1.0,0.8571428571428571,0.2857142857142857,0.2857142857142857,3,2,143,40,3,3,40
2013-06-16,False,109.0,317.0,-7.0,13.0,1022.0,1.0,1,1.2857142857142858,2.4285714285714284,0.5714285714285714,0.7142857142857143,0,2,181,91,1,1,40
2003-09-06,False,120.0,382.0,15.0,43.0,593.0,-2.0,1,0.5714285714285714,1.0,0.2857142857142857,0.42857142857142855,0,1,13,65,5,5,79
2017-03-27,True,108.0,325.0,0.0,179.0,106.0,1.0,1,1.0,0.8571428571428571,0.2857142857142857,0.2857142857142857,0,0,38,68,1,1,42
2021-03-28,False,66.0,1360.0,0.0,4.0,1670.0,0.0,1,1.5714285714285714,2.4285714285714284,0.7142857142857143,0.7142857142857143,0,2,1,58,5,5,40
2013-02-06,False,40.0,627.0,0.0,29.0,781.0,0.0,1,1.2857142857142858,1.4285714285714286,0.42857142857142855,0.5714285714285714,2,1,186,50,5,5,42
2021-11-10,False,143.0,1064.32,0.0,179.0,946.86,0.0,1,2.142857142857143,0.8571428571428571,0.42857142857142855,0.2857142857142857,3,2,131,48,2,2,42
2017-06-10,False,104.0,327.0,4.0,21.0,883.0,-3.0,1,0.7142857142857143,1.8571428571428572,0.2857142857142857,0.7142857142857143,0,1,107,163,5,5,40
2007-02-06,True,16.0,945.0,0.0,51.0,574.0,0.0,1,1.1428571428571428,2.0,0.5714285714285714,0.42857142857142855,0,0,73,168,5,0,42
2015-01-13,True,125.0,241.0,1.0,69.0,487.0,0.0,1,1.0,1.0,0.5714285714285714,0.5714285714285714,1,4,98,168,0,0,1
2018-01-14,False,162.0,121.0,8.0,22.0,910.0,0.0,1,1.7142857142857142,2.142857142857143,0.5714285714285714,0.7142857142857143,0,1,86,84,0,5,42
2007-06-03,False,119.0,224.0,1.0,13.0,968.0,0.0,1,0.7142857142857143,2.142857142857143,0.14285714285714285,0.7142857142857143,0,1,104,34,1,1,7
2006-09-06,False,43.0,659.0,-1.0,10.0,1223.0,0.0,1,2.7142857142857144,1.2857142857142858,0.8571428571428571,0.5714285714285714,0,1,163,50,5,5,79
2009-08-29,False,156.0,112.0,9.0,95.0,343.0,-1.0,1,1.8571428571428572,2.142857142857143,0.7142857142857143,0.8571428571428571,1,1,85,176,0,0,62
2007-06-03,False,119.0,224.0,1.0,13.0,968.0,0.0,1,0.7142857142857143,2.142857142857143,0.14285714285714285,0.7142857142857143,0,1,104,34,1,1,7
2006-03-01,True,137.0,314.0,0.0,19.0,706.0,3.0,1,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.5714285714285714,0,2,95,73,5,5,35
2004-11-17,False,155.0,257.0,0.0,8.0,743.0,0.0,1,0.7142857142857143,2.5714285714285716,0.0,0.8571428571428571,0,1,108,147,5,5,40
2016-11-03,True,194.0,48.0,1.0,175.0,107.0,-1.0,1,1.1428571428571428,0.8571428571428571,0.2857142857142857,0.14285714285714285,1,1,171,100,0,0,3
2009-02-11,False,80.0,432.0,2.0,22.0,849.0,-1.0,1,2.2857142857142856,2.142857142857143,0.8571428571428571,0.5714285714285714,0,1,105,193,1,3,42
2016-06-19,True,22.0,878.0,3.0,42.0,667.0,-3.0,1,2.2857142857142856,1.4285714285714286,0.2857142857142857,0.42857142857142855,3,0,151,1,5,5,78
2005-06-08,False,95.0,484.0,-2.0,10.0,734.0,0.0,1,0.2857142857142857,2.4285714285714284,0.14285714285714285,0.7142857142857143,0,1,141,192,2,2,40
2018-11-16,False,159.0,1005.0,1.0,142.0,1074.0,-6.0,1,0.8571428571428571,1.4285714285714286,0.2857142857142857,0.42857142857142855,0,1,169,32,1,1,7
2018-11-16,False,190.0,911.0,-8.0,101.0,1222.0,1.0,1,0.75,1.8571428571428572,0.5,0.5714285714285714,1,0,72,9,5,5,80
2008-06-08,True,182.0,53.0,-14.0,196.0,11.0,-3.0,1,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.14285714285714285,0,0,0,23,0,0,71
2017-11-14,False,180.0,80.0,-2.0,120.0,265.0,-2.0,1,1.1428571428571428,0.7142857142857143,0.2857142857142857,0.42857142857142855,0,3,109,99,0,0,2
2016-06-05,True,12.0,982.0,-3.0,84.0,407.0,4.0,1,2.142857142857143,2.0,0.5714285714285714,0.42857142857142855,2,1,90,49,5,5,24
2003-06-13,False,67.0,516.0,3.0,78.0,486.0,1.0,1,1.5714285714285714,2.7142857142857144,0.42857142857142855,0.8571428571428571,0,0,71,96,1,1,42
2006-02-22,False,52.0,601.0,0.0,48.0,609.0,0.0,1,1.7142857142857142,2.4285714285714284,0.2857142857142857,0.5714285714285714,0,0,15,11,0,0,2
2019-11-19,False,81.0,1299.0,0.0,117.0,1167.0,-1.0,1,1.5714285714285714,2.142857142857143,0.5714285714285714,0.7142857142857143,2,3,200,201,1,1,7
2021-09-04,False,114.0,1165.43,1.0,11.0,1642.28,1.0,1,1.2857142857142858,2.0,0.2857142857142857,0.5714285714285714,0,2,63,51,5,5,40
2016-06-19,True,22.0,878.0,3.0,42.0,667.0,-3.0,1,2.2857142857142856,1.4285714285714286,0.2857142857142857,0.42857142857142855,3,0,151,1,5,5,78
2001-01-13,False,26.0,611.0,1.0,28.0,602.0,0.0,1,2.2857142857142856,1.0,0.7142857142857143,0.42857142857142855,0,0,185,123,1,1,7
2022-11-09,True,66.0,1354.11,0.0,50.0,1439.89,2.0,1,0.7142857142857143,1.1428571428571428,0.2857142857142857,0.7142857142857143,2,0,1,149,5,0,42
2022-06-14,True,152.0,1044.56,0.0,158.0,1012.27,-3.0,1,0.42857142857142855,0.8571428571428571,0.0,0.2857142857142857,1,4,125,162,0,0,2
2012-09-07,False,66.0,487.0,4.0,21.0,845.0,3.0,1,1.4285714285714286,1.5714285714285714,0.5714285714285714,0.7142857142857143,0,5,46,118,2,2,40
2002-05-09,False,27.0,645.0,0.0,4.0,731.0,-1.0,1,1.2857142857142858,2.142857142857143,0.5714285714285714,0.8571428571428571,0,0,46,42,2,3,42
2019-07-27,False,123.0,1143.0,5.0,59.0,1389.0,-3.0,1,0.42857142857142855,1.5714285714285714,0.14285714285714285,0.42857142857142855,0,5,78,114,1,1,9
2021-10-01,True,205.0,846.54,0.0,189.0,906.84,1.0,1,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,2,3,171,16,0,0,71
2000-06-20,True,12.0,682.0,0.0,11.0,692.0,1.0,1,1.75,1.1428571428571428,0.75,0.42857142857142855,0,0,58,151,5,5,78
2012-09-11,False,101.0,340.0,1.0,91.0,384.0,3.0,1,1.1428571428571428,1.2857142857142858,0.42857142857142855,0.42857142857142855,0,3,7,76,2,2,40
2003-06-07,False,130.0,327.0,-1.0,97.0,439.0,-1.0,1,0.7142857142857143,1.7142857142857142,0.42857142857142855,0.2857142857142857,0,0,26,105,1,1,7
2017-11-14,True,4.0,1445.0,0.0,41.0,721.0,-3.0,1,2.142857142857143,1.8571428571428572,0.8571428571428571,0.7142857142857143,4,1,8,133,3,1,42
2005-06-08,False,133.0,359.0,0.0,15.0,709.0,0.0,1,1.1428571428571428,1.2857142857142858,0.2857142857142857,0.8571428571428571,0,1,63,150,5,5,40
2012-02-05,False,91.0,387.0,14.0,69.0,476.0,2.0,1,1.4285714285714286,1.2857142857142858,0.7142857142857143,0.5714285714285714,2,0,67,114,1,1,6
2014-05-27,False,153.0,124.0,0.0,140.0,161.0,-3.0,1,3.4285714285714284,1.1428571428571428,0.42857142857142855,0.42857142857142855,1,0,113,145,0,0,3
2002-01-06,False,76.0,509.0,0.0,67.0,536.0,1.0,1,2.0,1.8571428571428572,0.5714285714285714,0.5714285714285714,0,0,48,76,2,2,42
2010-09-03,False,79.0,385.0,0.0,22.0,878.0,0.0,1,1.5714285714285714,1.2857142857142858,0.5714285714285714,0.8571428571428571,0,0,84,137,5,5,79
2002-01-23,True,59.0,550.0,-8.0,86.0,469.0,0.0,1,1.5714285714285714,1.1428571428571428,0.5714285714285714,0.42857142857142855,1,1,76,57,2,2,43
2007-06-05,True,65.0,471.0,1.0,3.0,1520.0,1.0,1,1.2857142857142858,1.8571428571428572,0.5714285714285714,0.5714285714285714,0,0,2,8,1,3,42
2014-11-14,False,117.0,271.0,7.0,44.0,621.0,-26.0,1,0.42857142857142855,1.1428571428571428,0.0,0.5714285714285714,0,1,69,146,5,5,79
2008-05-25,True,25.0,856.0,2.0,28.0,840.0,1.0,1,1.2857142857142858,2.0,0.5714285714285714,0.42857142857142855,0,0,186,193,5,3,42
2012-12-11,False,110.0,318.0,-2.0,86.0,428.0,-9.0,1,1.0,1.0,0.5714285714285714,0.2857142857142857,0,4,98,138,0,0,86
2008-09-10,False,59.0,505.0,4.0,39.0,655.0,1.0,1,2.2857142857142856,1.5714285714285714,0.5714285714285714,0.8571428571428571,0,0,194,11,0,0,40
2009-09-09,False,140.0,166.0,-6.0,41.0,723.0,0.0,1,0.8571428571428571,1.4285714285714286,0.14285714285714285,0.7142857142857143,0,4,115,174,5,5,40
2005-09-07,False,65.0,557.0,-1.0,15.0,708.0,-2.0,1,2.0,3.4285714285714284,0.42857142857142855,0.8571428571428571,0,2,83,174,5,5,40
2014-05-31,True,70.0,486.0,0.0,32.0,756.0,1.0,1,1.5714285714285714,1.8571428571428572,0.5714285714285714,0.5714285714285714,0,2,1,151,5,5,42
2001-03-28,False,34.0,594.0,1.0,8.0,703.0,-2.0,1,1.7142857142857142,2.142857142857143,0.5714285714285714,0.7142857142857143,0,1,193,143,3,3,40
2013-03-22,False,199.0,4.0,1.0,4.0,1174.0,0.0,1,0.2857142857142857,2.4285714285714284,0.0,0.7142857142857143,0,1,155,58,5,5,40
2019-07-11,True,108.0,1198.0,1.0,25.0,1501.0,-3.0,1,0.8571428571428571,1.2857142857142858,0.5714285714285714,0.5714285714285714,0,2,110,185,1,1,6
2017-10-05,False,10.0,1191.0,2.0,39.0,738.0,-1.0,1,1.2857142857142858,1.0,0.5714285714285714,0.2857142857142857,5,0,42,143,3,3,40
2018-06-28,True,61.0,521.0,1.0,8.0,1183.0,-2.0,1,1.2857142857142858,1.7142857142857142,0.42857142857142855,0.42857142857142855,1,0,93,146,0,5,39
2008-08-09,True,172.0,74.0,0.0,71.0,458.0,-9.0,1,0.5714285714285714,1.2857142857142858,0.14285714285714285,0.5714285714285714,0,4,140,149,0,0,86
2015-11-17,False,180.0,80.0,-2.0,60.0,573.0,2.0,1,0.42857142857142855,2.4285714285714284,0.14285714285714285,0.8571428571428571,0,1,16,11,0,0,40
2000-03-05,False,202.0,3.0,0.0,189.0,47.0,0.0,1,2.0,0.0,0.5,0.0,0,0,6,14,2,2,40
2013-10-11,False,10.0,1051.0,2.0,6.0,1159.0,-4.0,1,1.8571428571428572,2.0,0.7142857142857143,0.8571428571428571,3,1,47,19,5,5,40
2022-01-26,True,53.0,1427.98,0.0,114.0,1156.78,0.0,1,2.0,0.8571428571428571,1.0,0.7142857142857143,2,0,114,59,1,1,6
2019-11-19,False,81.0,1299.0,0.0,117.0,1167.0,-1.0,1,1.5714285714285714,2.142857142857143,0.5714285714285714,0.7142857142857143,2,3,200,201,1,1,7
2021-10-10,True,8.0,1673.68,1.0,4.0,1754.31,1.0,1,2.2857142857142856,2.2857142857142856,0.7142857142857143,0.8571428571428571,4,1,170,66,5,5,80
2018-11-16,False,181.0,937.0,2.0,141.0,1080.0,3.0,1,0.42857142857142855,1.2857142857142858,0.0,0.42857142857142855,0,4,100,125,0,0,5
2017-09-05,False,183.0,79.0,1.0,97.0,341.0,1.0,1,0.8571428571428571,2.2857142857142856,0.2857142857142857,1.0,0,0,109,85,0,0,2
2003-04-30,False,104.0,422.0,4.0,75.0,490.0,0.0,1,1.5714285714285714,1.8571428571428572,0.2857142857142857,0.5714285714285714,0,0,194,18,0,5,42
2004-09-08,True,129.0,362.0,0.0,51.0,566.0,0.0,1,1.4285714285714286,1.4285714285714286,0.14285714285714285,0.7142857142857143,0,1,140,194,0,0,40
2013-02-03,True,14.0,996.0,0.0,52.0,573.0,0.0,1,2.857142857142857,1.7142857142857142,1.0,0.7142857142857143,2,0,91,133,1,1,6
2012-11-14,False,86.0,428.0,-9.0,24.0,810.0,1.0,1,1.8571428571428572,2.0,0.5714285714285714,0.8571428571428571,0,5,138,93,0,0,40
2013-03-22,False,56.0,567.0,2.0,92.0,392.0,-6.0,1,1.2857142857142858,1.1428571428571428,0.2857142857142857,0.5714285714285714,0,0,164,84,5,5,40
2001-08-08,True,67.0,518.0,2.0,29.0,621.0,2.0,1,3.142857142857143,3.5714285714285716,0.5714285714285714,0.8571428571428571,0,1,191,156,0,0,42
2005-06-19,True,13.0,720.0,1.0,18.0,710.0,1.0,1,1.5714285714285714,0.8571428571428571,0.5714285714285714,0.42857142857142855,0,0,73,93,5,0,29
2001-01-31,True,12.0,691.0,0.0,15.0,671.0,0.0,1,1.7142857142857142,1.0,0.5714285714285714,0.5714285714285714,0,0,118,42,2,3,42
2019-06-10,False,180.0,943.0,-2.0,25.0,1496.0,0.0,1,0.5714285714285714,1.5714285714285714,0.14285714285714285,0.42857142857142855,0,0,115,151,5,5,79
2005-02-22,False,115.0,431.0,-3.0,73.0,543.0,0.0,1,1.0,1.0,0.42857142857142855,1.0,0,0,44,5,1,1,42
2000-02-07,True,38.0,558.0,0.0,28.0,604.0,-3.0,1,1.75,1.5,0.75,0.5,0,0,56,185,1,1,6
2018-03-27,False,91.0,385.0,0.0,147.0,182.0,0.0,1,1.7142857142857142,0.14285714285714285,0.42857142857142855,0.0,1,1,9,107,5,5,42
2017-11-14,False,170.0,110.0,-2.0,113.0,281.0,3.0,1,0.7142857142857143,2.5714285714285716,0.14285714285714285,0.5714285714285714,0,1,33,94,0,0,2
2008-09-06,True,106.0,333.0,-3.0,127.0,236.0,0.0,1,1.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,2,0,172,39,1,1,40
2019-09-10,False,132.0,1091.0,-3.0,37.0,1467.0,0.0,1,1.2857142857142858,1.1428571428571428,0.42857142857142855,0.8571428571428571,0,2,187,168,0,0,40
2013-01-09,True,164.0,108.0,2.0,126.0,264.0,14.0,1,0.42857142857142855,0.5714285714285714,0.0,0.2857142857142857,0,5,199,156,0,0,45
2010-10-12,False,104.0,278.0,6.0,107.0,262.0,1.0,1,1.2857142857142858,1.7142857142857142,0.2857142857142857,0.5714285714285714,4,1,149,88,0,0,42
2011-07-28,False,165.0,99.0,-2.0,107.0,306.0,0.0,1,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.5714285714285714,0,1,125,138,0,0,40
2006-09-22,False,127.0,173.0,-19.0,152.0,102.0,2.0,1,2.142857142857143,1.8571428571428572,0.42857142857142855,0.5714285714285714,0,1,7,17,2,2,18
2002-02-13,True,92.0,463.0,3.0,36.0,627.0,5.0,1,1.1428571428571428,2.7142857142857144,0.2857142857142857,0.8571428571428571,0,0,136,146,5,5,42
2021-06-05,True,205.0,850.1,0.0,70.0,1340.56,0.0,1,1.0,3.857142857142857,0.14285714285714285,0.7142857142857143,0,0,10,35,2,2,40
2010-01-19,True,49.0,650.0,0.0,34.0,747.0,-3.0,1,1.4285714285714286,1.7142857142857142,0.5714285714285714,0.42857142857142855,1,2,31,71,1,1,6
2017-06-10,False,76.0,439.0,-11.0,28.0,837.0,2.0,1,0.8571428571428571,1.5714285714285714,0.42857142857142855,0.5714285714285714,1,2,13,136,5,5,40
2015-11-17,False,183.0,78.0,-3.0,50.0,603.0,-5.0,1,1.4285714285714286,3.5714285714285716,0.2857142857142857,0.8571428571428571,0,1,33,93,0,0,40
2012-06-08,False,183.0,75.0,0.0,179.0,86.0,0.0,1,2.2857142857142856,4.0,0.7142857142857143,0.7142857142857143,1,2,165,178,4,4,66
2007-10-17,False,21.0,883.0,-1.0,15.0,940.0,1.0,1,2.142857142857143,2.142857142857143,0.5714285714285714,0.8571428571428571,1,0,186,73,5,5,79
2007-06-02,False,104.0,294.0,0.0,9.0,1238.0,0.0,1,0.5714285714285714,1.4285714285714286,0.14285714285714285,0.7142857142857143,0,1,101,170,5,5,79
2012-12-28,False,98.0,365.0,-6.0,41.0,615.0,1.0,1,1.2857142857142858,2.142857142857143,0.42857142857142855,0.7142857142857143,1,2,149,56,0,1,42
2008-02-06,False,36.0,731.0,1.0,2.0,1502.0,0.0,1,2.142857142857143,3.0,0.7142857142857143,1.0,0,0,150,27,5,3,42
2005-08-17,False,148.0,296.0,0.0,103.0,460.0,0.0,1,0.14285714285714285,1.1428571428571428,0.0,0.2857142857142857,0,0,95,69,5,5,40
2000-10-08,False,119.0,330.0,3.0,93.0,433.0,0.0,1,0.8571428571428571,1.7142857142857142,0.2857142857142857,0.5714285714285714,0,0,117,44,1,1,7
2013-06-10,True,4.0,1222.0,0.0,6.0,1137.0,1.0,1,1.8571428571428572,1.7142857142857142,0.8571428571428571,0.7142857142857143,0,1,47,147,5,5,42
2000-04-16,False,190.0,55.0,1.0,66.0,490.0,6.0,1,0.0,2.142857142857143,0.0,0.5714285714285714,0,1,131,81,2,2,40
2017-06-10,False,76.0,439.0,-11.0,28.0,837.0,2.0,1,0.8571428571428571,1.5714285714285714,0.42857142857142855,0.5714285714285714,1,2,13,136,5,5,40
2015-10-09,False,18.0,936.0,3.0,98.0,350.0,1.0,1,1.4285714285714286,1.4285714285714286,0.5714285714285714,0.42857142857142855,1,0,163,18,5,5,79
2017-10-06,True,98.0,365.0,12.0,141.0,204.0,-2.0,1,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.2857142857142857,0,0,116,43,1,1,42
2016-03-29,False,142.0,233.0,0.0,35.0,754.0,-1.0,1,0.5714285714285714,1.0,0.2857142857142857,0.42857142857142855,1,3,108,1,5,5,42
2010-01-06,False,110.0,260.0,-1.0,64.0,508.0,1.0,1,1.7142857142857142,1.1428571428571428,0.5714285714285714,0.42857142857142855,0,1,162,87,0,0,2
2000-04-26,False,87.0,435.0,-1.0,53.0,526.0,3.0,1,3.0,0.0,1.0,0.0,0,0,136,83,5,5,42
2019-09-09,False,29.0,1496.0,1.0,15.0,1582.0,4.0,1,1.2857142857142858,2.7142857142857144,0.7142857142857143,0.5714285714285714,0,4,136,70,5,5,79
2011-09-02,False,136.0,193.0,3.0,179.0,75.0,2.0,1,3.0,0.2857142857142857,0.5714285714285714,0.0,0,0,53,131,2,2,40
2010-07-07,True,6.0,1082.0,0.0,2.0,1565.0,0.0,1,2.7142857142857144,1.8571428571428572,0.8571428571428571,0.8571428571428571,1,2,70,170,5,5,39
2002-03-20,True,47.0,593.0,0.0,41.0,599.0,0.0,1,2.5714285714285716,1.0,0.8571428571428571,0.42857142857142855,0,0,65,168,5,0,42
2010-09-04,False,25.0,853.0,1.0,58.0,545.0,0.0,1,1.7142857142857142,1.1428571428571428,0.42857142857142855,0.42857142857142855,5,0,118,55,2,3,42
2011-08-10,True,32.0,771.0,2.0,15.0,922.0,1.0,1,1.4285714285714286,2.142857142857143,0.5714285714285714,0.8571428571428571,0,0,89,91,5,1,42
2010-01-13,True,11.0,1035.0,0.0,48.0,660.0,0.0,1,2.142857142857143,1.5714285714285714,0.8571428571428571,0.5714285714285714,2,0,34,67,1,1,6
2017-06-13,True,32.0,811.0,-1.0,5.0,1366.0,0.0,1,1.5714285714285714,1.0,0.8571428571428571,0.5714285714285714,1,1,34,42,1,3,42
2011-09-04,False,132.0,201.0,3.0,98.0,329.0,1.0,1,0.5714285714285714,1.2857142857142858,0.2857142857142857,0.5714285714285714,1,2,44,172,1,1,7
2008-09-07,False,40.0,654.0,1.0,6.0,1252.0,0.0,1,1.1428571428571428,1.7142857142857142,0.5714285714285714,0.7142857142857143,0,5,40,27,3,3,40
